Title,URL,Name,Address,Phone,area,id,service,area_href
前往全家便利商店 全家仁武澄觀店,https://twcoupon.com/brandshop-11223-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e4%bb%81%e6%ad%a6%e6%be%84%e8%a7%80%e5%ba%97.html,全家仁武澄觀店,814高雄市仁武區澄觀路一段1111號,07-3724926,"高雄市', '仁武區",020899,"夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-仁武區-電話-地址.html"
前往全家便利商店 全家高雄孟子店,https://twcoupon.com/brandshop-11230-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%ab%98%e9%9b%84%e5%ad%9f%e5%ad%90%e5%ba%97.html,全家高雄孟子店,813高雄市左營區新光里孟子路515號一樓,07-3105707,"高雄市', '左營區",016613,"夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-左營區-電話-地址.html"
前往全家便利商店 全家岡山忠誠店,https://twcoupon.com/brandshop-11245-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%b2%a1%e5%b1%b1%e5%bf%a0%e8%aa%a0%e5%ba%97.html,全家岡山忠誠店,820高雄市岡山區成功路97號一樓,07-6217220,"高雄市', '岡山區",014758,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-岡山區-電話-地址.html"
前往全家便利商店 全家岡山平和店,https://twcoupon.com/brandshop-11246-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%b2%a1%e5%b1%b1%e5%b9%b3%e5%92%8c%e5%ba%97.html,全家岡山平和店,820高雄市岡山區岡山路277之1號1樓,07-6214732,"高雄市', '岡山區",014759,"夯番薯,休憩區,相片立可得,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-岡山區-電話-地址.html"
前往全家便利商店 全家高雄華珍店,https://twcoupon.com/brandshop-11240-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%ab%98%e9%9b%84%e8%8f%af%e7%8f%8d%e5%ba%97.html,全家高雄華珍店,813高雄市左營區新莊一路143號,07-3412687,"高雄市', '左營區",021379,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-左營區-電話-地址.html"
前往全家便利商店 全家仁武鳳仁店,https://twcoupon.com/brandshop-11222-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e4%bb%81%e6%ad%a6%e9%b3%b3%e4%bb%81%e5%ba%97.html,全家仁武鳳仁店,814高雄市仁武區鳳仁路45號,07-3741130,"高雄市', '仁武區",015136,"Fami 霜淇淋,夯番薯,休憩區,相片立可得","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-仁武區-電話-地址.html"
前往全家便利商店 全家岡山飛行店,https://twcoupon.com/brandshop-11244-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%b2%a1%e5%b1%b1%e9%a3%9b%e8%a1%8c%e5%ba%97.html,全家岡山飛行店,820高雄市岡山區久和路1之1號,07-6254866,"高雄市', '岡山區",021966,"夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-岡山區-電話-地址.html"
前往全家便利商店 全家橋頭建樹店,https://twcoupon.com/brandshop-11397-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%a9%8b%e9%a0%ad%e5%bb%ba%e6%a8%b9%e5%ba%97.html,全家橋頭建樹店,825高雄市橋頭區成功北路65、67、69號1樓,07-6128915,"高雄市', '橋頭區",022136,"Fami 霜淇淋,夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-橋頭區-電話-地址.html"
前往全家便利商店 全家路竹樹人店,https://twcoupon.com/brandshop-11344-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e8%b7%af%e7%ab%b9%e6%a8%b9%e4%ba%ba%e5%ba%97.html,全家路竹樹人店,821高雄市路竹區甲南里21鄰環球路452號,07-6074623,"高雄市', '路竹區",015259,,"/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-路竹區-電話-地址.html"
前往全家便利商店 全家仁武大灣店,https://twcoupon.com/brandshop-11219-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e4%bb%81%e6%ad%a6%e5%a4%a7%e7%81%a3%e5%ba%97.html,全家仁武大灣店,814高雄市仁武區赤山里仁雄路92之3號一樓,07-3735879,"高雄市', '仁武區",019461,"Fami 霜淇淋,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-仁武區-電話-地址.html"
前往全家便利商店 全家岡山岡燕店,https://twcoupon.com/brandshop-11247-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%b2%a1%e5%b1%b1%e5%b2%a1%e7%87%95%e5%ba%97.html,全家岡山岡燕店,820高雄市岡山區岡燕路289號一至二樓,07-6228970,"高雄市', '岡山區",019693,"夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-岡山區-電話-地址.html"
前往全家便利商店 全家阿蓮忠孝店,https://twcoupon.com/brandshop-11254-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%98%bf%e8%93%ae%e5%bf%a0%e5%ad%9d%e5%ba%97.html,全家阿蓮忠孝店,822高雄市阿蓮區忠孝路232號。236號1樓,07-6311535,"高雄市', '阿蓮區",015677,"夯番薯,廁所,休憩區,相片立可得,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-阿蓮區-電話-地址.html"
前往全家便利商店 全家仁武仁龍店,https://twcoupon.com/brandshop-11218-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e4%bb%81%e6%ad%a6%e4%bb%81%e9%be%8d%e5%ba%97.html,全家仁武仁龍店,814高雄市仁武區烏林里仁林路190號壹樓,07-3720423,"高雄市', '仁武區",019130,休憩區,"/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-仁武區-電話-地址.html"
前往全家便利商店 全家岡山嘉興店,https://twcoupon.com/brandshop-11250-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%b2%a1%e5%b1%b1%e5%98%89%e8%88%88%e5%ba%97.html,全家岡山嘉興店,820高雄市岡山區嘉興路374之10號1號,07-6211081,"高雄市', '岡山區",017616,"夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-岡山區-電話-地址.html"
前往全家便利商店 全家路竹一甲店,https://twcoupon.com/brandshop-11340-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e8%b7%af%e7%ab%b9%e4%b8%80%e7%94%b2%e5%ba%97.html,全家路竹一甲店,821高雄市路竹區大仁路326號1樓,07-6970649,"高雄市', '路竹區",019799,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-路竹區-電話-地址.html"
前往全家便利商店 全家燕巢新民店,https://twcoupon.com/brandshop-11399-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e7%87%95%e5%b7%a2%e6%96%b0%e6%b0%91%e5%ba%97.html,全家燕巢新民店,824高雄市燕巢區中民路535號一樓,07-6142940,"高雄市', '燕巢區",017297,"Fami 霜淇淋,夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-燕巢區-電話-地址.html"
前往全家便利商店 全家仁武仁德店,https://twcoupon.com/brandshop-11216-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e4%bb%81%e6%ad%a6%e4%bb%81%e5%be%b7%e5%ba%97.html,全家仁武仁德店,814高雄市仁武區仁德巷68號,07-3732142,"高雄市', '仁武區",018292,"夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-仁武區-電話-地址.html"
前往全家便利商店 全家鳳山忠義店,https://twcoupon.com/brandshop-11364-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e5%bf%a0%e7%be%a9%e5%ba%97.html,全家鳳山忠義店,"830高雄市鳳山區中山西路366,368號",07-7471958,"高雄市', '鳳山區",022137,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家梓官光明店,https://twcoupon.com/brandshop-11300-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%a2%93%e5%ae%98%e5%85%89%e6%98%8e%e5%ba%97.html,全家梓官光明店,826高雄市梓官區禮蚵里光明路125號127號1樓,07-6109286,"高雄市', '梓官區",023064,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-梓官區-電話-地址.html"
前往全家便利商店 全家湖內正億店,https://twcoupon.com/brandshop-11310-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b9%96%e5%85%a7%e6%ad%a3%e5%84%84%e5%ba%97.html,全家湖內正億店,829高雄市湖內區正義一路210號,07-6936985,"高雄市', '湖內區",019425,"夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-湖內區-電話-地址.html"
前往全家便利商店 全家鳳山鳳埤店,https://twcoupon.com/brandshop-11366-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e9%b3%b3%e5%9f%a4%e5%ba%97.html,全家鳳山鳳埤店,830高雄市鳳山區中山東路292號,07-7031187,"高雄市', '鳳山區",016690,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家湖內大湖店,https://twcoupon.com/brandshop-11308-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b9%96%e5%85%a7%e5%a4%a7%e6%b9%96%e5%ba%97.html,全家湖內大湖店,829高雄市湖內區大湖里中山路一段493號,07-6930921,"高雄市', '湖內區",014728,"夯番薯,休憩區,相片立可得,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-湖內區-電話-地址.html"
前往全家便利商店 全家鳳山中崙店,https://twcoupon.com/brandshop-11367-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e4%b8%ad%e5%b4%99%e5%ba%97.html,全家鳳山中崙店,830高雄市鳳山區中崙四路1號,07-7535784,"高雄市', '鳳山區",020410,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家橋頭糖廠店,https://twcoupon.com/brandshop-11398-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%a9%8b%e9%a0%ad%e7%b3%96%e5%bb%a0%e5%ba%97.html,全家橋頭糖廠店,825高雄市橋頭區糖廠路2-1號一樓,07-6118547,"高雄市', '橋頭區",021778,"Fami 霜淇淋,夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-橋頭區-電話-地址.html"
前往全家便利商店 全家鳳山聖王店,https://twcoupon.com/brandshop-11374-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e8%81%96%e7%8e%8b%e5%ba%97.html,全家鳳山聖王店,830高雄市鳳山區光復路一段52號一樓,07-7191152,"高雄市', '鳳山區",015982,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家燕巢義大店,https://twcoupon.com/brandshop-11400-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e7%87%95%e5%b7%a2%e7%be%a9%e5%a4%a7%e5%ba%97.html,全家燕巢義大店,824高雄市燕巢區義大路8號,07-6152029,"高雄市', '燕巢區",020247,"Fami 霜淇淋,夯番薯,相片立可得","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-燕巢區-電話-地址.html"
前往全家便利商店 全家鳳山埤頂店,https://twcoupon.com/brandshop-11365-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e5%9f%a4%e9%a0%82%e5%ba%97.html,全家鳳山埤頂店,830高雄市鳳山區中山東路545號一樓,07-7021821,"高雄市', '鳳山區",020738,"Fami 霜淇淋,夯番薯,廁所,休憩區,相片立可得","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山興仁店,https://twcoupon.com/brandshop-11375-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e8%88%88%e4%bb%81%e5%ba%97.html,全家鳳山興仁店,830高雄市鳳山區光華路67號,07-7194539,"高雄市', '鳳山區",016211,,"/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山自強店,https://twcoupon.com/brandshop-11376-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e8%87%aa%e5%bc%b7%e5%ba%97.html,全家鳳山自強店,"830高雄市鳳山區自強二路147號,149號",07-8314209,"高雄市', '鳳山區",017636,"廁所,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山文山店,https://twcoupon.com/brandshop-11377-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e6%96%87%e5%b1%b1%e5%ba%97.html,全家鳳山文山店,830高雄市鳳山區青年路二段460號一樓,07-7778107,"高雄市', '鳳山區",022343,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家岡山柳橋店,https://twcoupon.com/brandshop-11249-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%b2%a1%e5%b1%b1%e6%9f%b3%e6%a9%8b%e5%ba%97.html,全家岡山柳橋店,820高雄市岡山區柳橋西路一段27號,07-6259480,"高雄市', '岡山區",020853,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-岡山區-電話-地址.html"
前往全家便利商店 全家鳳山新福店,https://twcoupon.com/brandshop-11370-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e6%96%b0%e7%a6%8f%e5%ba%97.html,全家鳳山新福店,830高雄市鳳山區五福二路115號,07-7689717,"高雄市', '鳳山區",021453,"休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山華興店,https://twcoupon.com/brandshop-11380-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e8%8f%af%e8%88%88%e5%ba%97.html,全家鳳山華興店,830高雄市鳳山區南華路171號1樓,07-7260571,"高雄市', '鳳山區",016557,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山海洋店,https://twcoupon.com/brandshop-11382-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e6%b5%b7%e6%b4%8b%e5%ba%97.html,全家鳳山海洋店,"830高雄市鳳山區海洋一路127號,129號",07-7666342,"高雄市', '鳳山區",022299,"夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山武營店,https://twcoupon.com/brandshop-11385-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e6%ad%a6%e7%87%9f%e5%ba%97.html,全家鳳山武營店,830高雄市鳳山區凱旋路437號1樓,07-7671475,"高雄市', '鳳山區",019442,"Fami 霜淇淋,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山興昌店,https://twcoupon.com/brandshop-11383-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e8%88%88%e6%98%8c%e5%ba%97.html,全家鳳山興昌店,830高雄市鳳山區國光路50號,07-7455277,"高雄市', '鳳山區",018722,休憩區,"/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山凱旋店,https://twcoupon.com/brandshop-11384-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e5%87%b1%e6%97%8b%e5%ba%97.html,全家鳳山凱旋店,830高雄市鳳山區凱旋路265號,07-7636049,"高雄市', '鳳山區",020041,"夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山文華店,https://twcoupon.com/brandshop-11378-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e6%96%87%e8%8f%af%e5%ba%97.html,全家鳳山文華店,830高雄市鳳山區青年路二段171號,07-7805255,"高雄市', '鳳山區",022150,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山天興店,https://twcoupon.com/brandshop-11372-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e5%a4%a9%e8%88%88%e5%ba%97.html,全家鳳山天興店,830高雄市鳳山區天興街53號,07-8230826,"高雄市', '鳳山區",020872,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山新強店,https://twcoupon.com/brandshop-11388-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e6%96%b0%e5%bc%b7%e5%ba%97.html,全家鳳山新強店,830高雄市鳳山區新富路210號,07-7675827,"高雄市', '鳳山區",020576,"Fami 霜淇淋,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山善美店,https://twcoupon.com/brandshop-11381-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e5%96%84%e7%be%8e%e5%ba%97.html,全家鳳山善美店,830高雄市鳳山區善美里南榮路83號一樓,07-7160451,"高雄市', '鳳山區",023374,"Fami 霜淇淋,夯番薯,休憩區,相片立可得","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山新富店,https://twcoupon.com/brandshop-11387-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e6%96%b0%e5%af%8c%e5%ba%97.html,全家鳳山新富店,830高雄市鳳山區新富路398號1樓,07-7668853,"高雄市', '鳳山區",022162,"夯番薯,休憩區,相片立可得,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山力行店,https://twcoupon.com/brandshop-11390-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e5%8a%9b%e8%a1%8c%e5%ba%97.html,全家鳳山力行店,830高雄市鳳山區經武路316號,07-7100523,"高雄市', '鳳山區",021026,夯番薯,"/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山瑞興店,https://twcoupon.com/brandshop-11389-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e7%91%9e%e8%88%88%e5%ba%97.html,全家鳳山瑞興店,830高雄市鳳山區瑞興路120號,07-7191407,"高雄市', '鳳山區",017052,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
前往全家便利商店 全家鳳山老爺店,https://twcoupon.com/brandshop-11394-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e9%ab%98%e9%9b%84%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%b3%b3%e5%b1%b1%e8%80%81%e7%88%ba%e5%ba%97.html,全家鳳山老爺店,830高雄市鳳山區鳳南路19號,07-7170515,"高雄市', '鳳山區",016486,"Fami 霜淇淋,夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-高雄市-電話-地址.html', '/brandshoparea-全家便利商店-高雄市-鳳山區-電話-地址.html"
